image_path,class,class_name
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos234_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos109_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-48/pos006_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos106_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14r1/pos010_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-11-S-A-S1-20190510135515/FieldPos284_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos332_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos155_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-48/pos005_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/020919-01/pos008_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-07/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos206_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290919-02/pos006_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290919-02/pos003_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos470_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos276_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-09-S-A-S1-20190225140514/FieldPos031_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos025_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos275_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010919-7r2/pos003_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos019_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r2/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos258_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-20/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos032_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos209_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos241_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-38/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/300919-4r1/pos005_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-47/pos002_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos148_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos183_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos220_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-32/pos005_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos185_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos130_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos207_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos374_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-34/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/201117-05-S-A-S1-20190502130022/FieldPos215_Cam01_mat_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos208_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos045_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-18-S-A-S1-20190603151602/FieldPos243_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos266_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-47/pos006_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/201117-05-S-A-S1-20190502130022/FieldPos216_Cam01_mat_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos209_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-29/pos008_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-47/pos008_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-55/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos223_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/241017-10-S-A-S1-20190701155246/FieldPos156_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos184_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos354_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos447_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos396_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos242_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos281_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-49/pos005_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos242_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos032_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02r1/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos247_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/020919-01/pos007_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120718-27/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/300818-01/pos007_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-38/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r2/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-38/pos008_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos156_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos111_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos472_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos145_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-21-S-A-S1-20190603172727/FieldPos217_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-29/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos236_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos012_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos141_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-16/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/241017-15-S-A-S1-20190704121809/FieldPos119_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120718-27/pos007_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/171017-21-S-A-S1-20190624162525/FieldPos318_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-38/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos207_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290318-02/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos243_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-07-S-A-S1-20190711155451/FieldPos193_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos078_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-45/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos124_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos223_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos146_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos033_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-07-S-A-S1-20190711155451/FieldPos202_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos034_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-55/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/110918-02r1/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-16/pos007_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-20/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290318-02/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos464_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos074_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14/pos007_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r2/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-15-S-A-S1-20190603125932/FieldPos177_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-29/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos359_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/300919-4r1/pos007_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos086_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos389_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos150_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos310_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos097_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/310819-09/pos002_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos078_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r3/pos010_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos308_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos442_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r3/pos018_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r1/pos026_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos059_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos445_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos094_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos214_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos220_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07-S-A-S1-20190510112330/FieldPos090_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-06/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos230_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r1/pos022_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos229_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r2/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-47/pos007_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos231_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-29/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos258_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos066_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos162_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos005_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/310819-09/pos005_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16r1/pos016_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-25/pos006_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos199_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-19-S-A-S1-20190603163732/FieldPos084_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-11-S-A-S1-20190510135515/FieldPos201_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos263_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos291_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-55/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos246_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-10/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/110918-02/pos014_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-18-S-A-S1-20190603151602/FieldPos259_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-11-S-A-S1-20190510135515/FieldPos201_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos175_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290318-02/pos008_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos443_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14/pos008_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos130_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos155_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-09-S-A-S1-20190510123456/FieldPos172_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos085_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-45/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-10/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-18-S-A-S1-20190603151602/FieldPos251_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos042_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos048_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos227_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-05/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-16/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
